s_id,s_search,p_title,p_author,p_award,p_abstract,p_search
2067,Knowledge Creation|| Capabiliites,"1|Internal Capabilities, External Network Positions, and Knowledge Creation",1|Yin-Chi Liao|Rensselaer Polytechnic Institute||2|Phillip H Phan|Johns Hopkins U.||,,"Although a network position rich in structural holes is beneficial in providing access to diverse knowledge, existing literature reports mixed findings of the performance implications of such a position. Based on social network theory, the knowledge-based view, and organizational learning theories, this study examines how a firmas knowledge-processing capability affects knowledge creation that results from bridging structural holes in a network. The theoretical model was tested on a sample of 191 firms across various high-technology industries. The dependent variable, the rate of knowledge creation, was measured by the number of patents. Results show that when a firm spans multiple structural holes, its technological diversity facilitates knowledge creation. However, spanning structural holes is related to less knowledge creation when a firm already possesses a well-developed knowledge acquisition capability, suggesting that spanning structural holes and internal knowledge acquisition capability are substitute mechanisms for the firmas external knowledge search.",social network| the knowledge-based view| innovation
2067,Knowledge Creation|| Capabiliites,2|Capturing Value from Information Technology Innovation: A Demand-Based Study of Knowledge Strategies,1|Nelson Granados|Pepperdine U.||2|Ana Cristina O Siqueira|Pepperdine U.||,,"Information technology innovations for bundling and unbundling services allow firms to create value by providing knowledge to consumers. We develop a knowledge strategy framework emphasizing how firms can improve the appropriation of value from these innovations. Our interdisciplinary approach builds on the demand-based perspective, resource-based theory, and transparency strategy perspective to develop our framework. Through an analysis of data from the airline industry, we find that the relationship between knowledge strategies and price elasticity is nonlinear. While technological innovations increase the information transparency for consumers to make purchase decisions, the creation and appropriation of value from these innovations depend on the knowledge strategy used. Non-price-based strategies enhance the opportunity for a firm to appropriate value, while price-based strategies inhibit it.",strategy| information technology| demand
2067,Knowledge Creation|| Capabiliites,3|Knowledge Base of Industrial Cluster and Start-ups' Innovation Performance,1|Kun Fu|Bocconi U.||,,"This study explores the impact of knowledge stock and knowledge centrality, which are the two main characteristics of innovative start-ups' entry technologies in the local knowledge base, on firms' technological innovation and diversification. It tests the hypotheses with patent and firm-level data of innovative start-ups in Shanghai Information Communication Technology cluster from 1985 to 2009. The results show that knowledge stock and centrality has positive influence on firms' technological innovations in their entry fields. Individually, knowledge stock and centrality has negative impact on start-ups' technological diversification. However, there is a significant complementary effect on start-ups' technological diversification between these two factors.",innovative start-up firm| technological innovation and diversification| knowledge base of industrial cluster
2068,Theoretical Constructs,1|Sensegiving in Nascent Innovations,"1|Rangapriya Kannan-Narasimhan|U. of California, Los Angeles||2|Barbara S. Lawrence|U. of California, Los Angeles||",,"How do innovators acquire formal organizational support for their early stage ideas? Innovations rarely fit well with an organizations strategy, structure, resources or institutionalized patterns of thought (Chandy & Tellis, 2000; Dougherty & Hardy, 1996). High potential ideas are often weeded out at nascent stages because they challenge existing thought. Previous researchers have suggested that innovators succeed when they influence how audiences understand the meaning of their innovation (Dougherty & Heller, 1994; Hargadon & Douglas, 2001). Shaping how audiences understand the meaning of an innovation can be accomplished through several methods such as framing (Benford & Snow, 2000; Goffman, 1974) and general influence tactics such as assertiveness, ingratiation and coalitions (Kipnis, Schmidt & Wilkinson, 1980).  Here we explore how innovators construct meaning by engaging in sensegiving (Gioia & Chittipedi, 1991) to move their innovation from ideation to adoption.	To address our research question we use data collected from innovators and senior managers within Silicon Valleys high technology industry. Data were collected from 14 firms ranging in age from 12 to 114 years, with annual revenues for 2008 from approximately $5 to $105 billion and an employee base of 10,000 to 150,000. In contrast to previous research, which suggests that successful innovators either conform to (Hargadon & Douglas, 2001) or alter meanings (Dougherty & Heller, 1994), we find that innovators promoting nascent ideas present their projects as completely aligned yet different from their organizations extant schema. They present their innovations as optimally distinct (Brewer, 1991) through the use of narratives, symbols and timing of their sensegiving strategies.",nascent innovations| sensegiving| meaning management
2068,Theoretical Constructs,2|The Dispersed Theoretical Origins of the Business Model Concept,1|Pertti Aaltonen|Aalto U.||2|Tuomas Maki|Helsinki U. of Technology||3|Jaakko Aspara|Aalto U.||,,"The concept of business model is increasingly applied but its definition remains controversial. We use both bibliometric and article content analysis of 199 items of management literature and 5060 references in them published between 1990 and 2009 to find out the reasons for this persistent divide. We observe that there are three distinctive schools of thought (innovation, network, and core business element) who use the concept of business model in different ways. These schools are partially grounded in distinct incommensurable theoretical discourses (TCE, RBV, IO, IS, innovation, networks, and marketing literature). We conclude that diverging theoretical roots prevent a common consensus definition.",business model| strategic management| innovation
2068,Theoretical Constructs,"3|Business Ecosystems as Metaphor, Label and Analogy",1|Steven Muegge|Carleton U.||,,"The business ecosystem is an increasingly prevalent concept in managerial writing and discourse, especially regarding the management of technology and innovation.  Different authors conceptualize the ecosystem in different ways and for different purposes, resulting in conceptual differences in ontology and semantics that are a potential source of confusion, and can hamper the comparability of studies.  This paper seeks to make those differences explicit and provide a vocabulary for clarification and further discussion.  We find that authors employ the business ecosystem concept in one or more of three conceptually different ways: (1)i?1/2as a metaphor for shaping managerial thinking and action, (2)i?1/2as a label to classify or describe a category of management phenomena, or (3)i?1/2as an analogy for theory-building.  Next, we discuss the ambiguities, contradictions, implications, and contribution of each of these three forms.  Finally, we find that ecosystem constructs in the literature may differ along at least four dimensions: (1)i?1/2conceptual space, (2)i?1/2anchor point, (3)i?1/2boundaries, and (4)i?1/2elements.  We argue that authors could improve the clarity of their arguments by explicitly stating their own position, and we offer the frameworks developed here as a common vocabulary to anchor those discussions.",innovation| strategy| modular organizational design
2068,Theoretical Constructs,4|Moving towards agility: the contribution of a balanced scorecard system,1|Bruce Gurd|U. of South Australia||,,The purpose of this paper is to explore building a balanced scorecard which focuses on moving towards agility in an organization following the Theory of Constraints. The balanced scorecard literature does not address agility; neither does the Theory of Constraints investigate a sufficiently broad scope of measures.  An action research approach in a single case study enabled the building of a balanced scorecard in an organization that was using the Theory of Constraints.  The evidence from this single site is that an organization can move towards agility by implementing the Theory of Constraints and using a balanced scorecard system.,agility| theory of constraints| balanced scorecard
2069,Ecosystems|| Engineering Processes|| Infrastructure,1|The Innovation Potential of Major Infrastructure Development Projects,1|Nuno A Gil|U. of Manchester||2|Marcela Miozzo|U. of Manchester||3|Silvia Massini|U. of Manchester||,,"This study explores the introduction of technological innovations in large socio-technical systems during the development of a major infrastructure project. Drawing on in-depth analysis of the processes to adopt new technologies in the Heathrow Terminal 5 project, we examine the determinants of technology adoption. We find that these decisions are governed systematically by the interaction of three main factors: anticipated profitability, absorptive capacity, and multilateral agreement among stakeholders. Decision outcomes, however, are also affected by other factors on an ad hoc basis, including risk-aversion attitude, established standards, and expert involvement. Our central contribution is to reveal how the project timescale creates an underlying boundary condition that constrains the decision-makers time to build the capacity to absorb novel technologies, assess their profitability, and negotiate multilateral agreements on their adoption. The potential of major infrastructure development projects to innovate a large socio-technical system is therefore subjected to a fundamental and unifying tension: on the one hand, these projects create a one-off opportunity to adopt cutting-edge technologies that modernize the system; on the other hand, a constrained timescale has a negative impact on their innovation potential. This can compel the project stakeholders to agree multilaterally upfront to adopt proven technologies in order to reduce uncertainty and downside risks.",innovation| infrastructure| technology adoption
2069,Ecosystems|| Engineering Processes|| Infrastructure,2|Autonomous or Engineered Coordination Processes? On the Innovativeness of Strategic Networks,1|Frederik M Metzger|Mannheim U.||2|Stefan Berwing|Mannheim U.||3|Thomas Armbruester|Quadriga U.||4|Achim Oberg|Mannheim U.||,,"In this paper we investigate the relationship between different coordination modes of strategic networks and their innovativeness. We analyze whether innovativeness depends on particular combinations of different coordination processes. Based on the literature on the management of interfirm networks, we identify three coordination instruments: (1) self-regulation expressing autonomous processes of network members, (2) centralization expressing control by a focal entity, and (3) process standardization and formal planning as an expression of engineered processes and network governance. We collected data from 244 coordinated networks in Germany and analyzed the sample by means of factor analyses, cluster analyses and qualitative comparative analyses (QCA). The results show that process standardization (formal planning) as a coordination method is a necessary condition for innovativeness, while self-regulation and centralization are less important and only effective in combination with process standardization. We discuss these results from a strategic management perspective and draw practitioner-oriented conclusions on network management.",innovation| strategic network| governance
2069,Ecosystems|| Engineering Processes|| Infrastructure,3|Exploring Network Resources in Technological Innovation Systems: The Case of Stationary Fuel Cells,1|Joerg Musiolik|Eawag - Swiss Federal Institute of Aquatic Science and Technology||2|Jochen Markard|Eawag - Swiss Federal Institute of Aquatic Science and Technology||3|Marko Hekkert|Utrecht U.||,,"In emerging technological fields such stationary fuel cells firms and other organizational actors come together to create and shape a technological innovation system they are operating in. In their quest to shape and produce technology specific supportive structures, institutional entrepreneurs have to make strategic choices regarding which types of networks to join and which activities to support at the system level. This paper informs innovating firms and policy makers about the abilities of different innovation networks. We apply concepts from the resource based view and empirically analyze which resources formal innovation networks have at their disposal to facilitate the build-up of a novel field. Networks rely on the organizational resources of their members (financial resources, expertise, firm reputation, etc.) but also on new, so-called network resources (governance structures, a common understanding of strategic goals, trust among members, reputation of the network etc.). Formal networks can be differentiated according to whether they primarily use organizational resources or mostly rely on specific network resources. We observe that the latter type of networks has been very influential and substantially contributed to establish and shape the technological field.",network resources| emergent technological fields| interogranizational networks
2070,Diversity|| Risk-Taking|| Investment,1|The Influence of Corporate Investors on the Innovativeness of New Ventures,"1|H. Dennis Park|U. of Missouri, Kansas City||2|Kevin Steensma|U. of Washington||",,"Corporate investors can provide valuable resources to their new venture investees, but their interests may sometimes conflict with those of independent venture capitalist (IVC) co-investors. Using a multiple agency perspective, we explore how the preferences, resources, and influence of corporate investors vis-a-vis their IVC co-investors affect the innovativeness of new ventures. We develop the premise that corporate investors generally place greater value on having their new venture investees focus on innovation than do IVC investors, because a corporate investor can benefit disproportionately from technological synergies with investees  possibly at the expense of other rent creating activities that favor IVC capital gains. Because corporate investors can efficiently provide complementary resources supporting their preference for innovative investees, we suggest that new ventures partially funded by corporate investors will become more innovative than those ventures funded solely by IVCs. We maintain that the innovation levels of new ventures are further enhanced when their corporate investors are highly reputable relative to their IVC co-investors, granting them greater influence to promote their preferences. Based on a sample of 508 computer, wireless, and semiconductor ventures, we found an ordering pertaining to new venture innovativeness. Those new ventures that are funded solely by IVCs were least innovative, whereas those funded in part by relatively influential corporate investors (vis-a-vis their IVC co-investors) were most innovative.",multiple agency theory| innovation| corporate venture capital
2070,Diversity|| Risk-Taking|| Investment,"2|TSFs: Technology Orientation, Autonomy, Risk-Taking Propensity and Innovativeness",1|Maheshkumar P Joshi|George Mason U.||2|Nacef Mouri|George Mason U.||3|Sidhartha R Das|George Mason U.||,,"Technology orientation is an important aspect of firm strategic orientation that has been sparsely addressed in the literature. This study examines the relationship between technology orientation and innovativeness in technology service firms (TSFs). Using contingency theory arguments, our model proposes that risk-taking propensity and autonomy moderate the relationship between technology orientation and innovativeness in TSFs. Our results show that innovativeness in TSFs is positively associated with technology orientation. Further, we find that risk-taking propensity strengthens the relationship between technology orientation and innovativeness, while autonomy weakens this relationship.",technology service firms| innovativeness| autonomy
2070,Diversity|| Risk-Taking|| Investment,3|Technological Diversitys Effect on Subsequent Innovation,"1|Douglas J. Miller|U. of Illinois, Urbana-Champaign||2|Laura B. Cardinal|U. of Houston||",,"Firms vary in their technological diversitythe breadth of knowledge they use for production and innovationand greater technological diversity relates to higher financial performance. Firms pursue new technologies for many reasons, in a path-dependent process. At any point in time, technological diversity will affect where and how a firm will choose to innovate next. However, existing research shows that technological diversitys direct correlation with the impact of specific innovations is negative. How can technological diversity improve financial performance if it impedes the quality of innovation? Drawing on theory about knowledge search and transfer, we maintain that technological diversity affects firms absorptive capacity: firms are more likely to use distant, recent and more knowledge elements in their inventions when they are more technologically diverse. Evidence from patent data for a large, economy-wide sample of US firms shows that technological diversity may not directly improve innovation quality, but it does so indirectly, through the use of more, distant knowledge elements (but not more recent). Moreover, technological diversity helps firms get more impact from those more distant, recent, and extensive knowledge elements. We call for greater study of technological diversity, specifically to understand the growth of large firms.",innovation| absorptive capacity| technological diversity
2074,Survey Research|| Measurement Design|| Sampling,1|Personality  Assessment and Natural Language,"1|Alka Gupta|State U. of New York, Binghamton||2|William D. Spangler|State U. of New York, Binghamton||",,"Traditionally, personality assessment  has relied on questionnaires and exploratory factor analysis.  Quantitative analysis of language is an increasingly attractive complement to traditional  questionnaire methods. We compare and contrast questionnaire assessment of personality from  quantitative content analysis of language assessment of personalty, highlight the differences, and provide an example of the  development and validation of a computer  program to measure personality using interviews and transcripts of conference calls.",narcissism| content analysis| language
2074,Survey Research|| Measurement Design|| Sampling,2|Visiting the Role of Conscientiousness in Research Methods: A Neglected Bias in Sampling,1|Bing Wu|East China U. of Science and Technology||,,"Although conscientiousness is found to be a fundamental trait that has relations with many variables, its role in sampling is ignored to a large extent. By two studies, this paper investigates the bias originated from neglecting conscientiousness and shows that it exists in sampling and as well as in filtering sample. There is significant difference in conscientiousness among the valid, the unresponsive and the invalid samples. The author concludes that the sample used in most of current empirical and experimental studies characterizes high-conscientiousness, as long as they depend on respondents based on conscientiousness. Implications to related studies are discussed.",conscientiousness bias| research methods| sampling
2074,Survey Research|| Measurement Design|| Sampling,3|Detecting Insufficient Effort Responding to Surveys: Convergent Validity and Psychometric Impact,"1|Jason L. Huang|Michigan State U.||2|Paul G Curran|Michigan State U.||3|Jessica Keeney|Michigan State U.||4|Elizabeth Poposki|Indiana U. - Purdue U., Indianapolis||5|Rick   DeShon|Michigan State U.||",,"Responses provided by unmotivated survey participants in a careless, haphazard, or random fashion can threaten the quality of data in psychological and organizational research. The purpose of this study was to summarize existing approaches to detect insufficient effort responding (IER) to low stakes surveys and to examine the extent to which screening based on these approaches can influence observed measure psychometric properties. In a nonexperimental survey, 345 undergraduates responded to a personality survey online. The results demonstrated that various detection indices measured the same underlying construct, and showed improvement of psychometric properties (scale reliability, facet dimensionality, and factor structure) after removing suspect IER protocols identified by the indices.",careless responding| random responding| exploratory data analysis
2079,,"1|Disentangling Conflicts, Aggression and Workplace Bullying with Latent Class Analysis",1|Guy Notelaers|Maastricht U.||2|Stale Einarsen|U. of Bergen||3|Morten Birkeland Nielsen|U. of Bergen||,,"Both theory and empirical research demonstrate that conflicts, aggression and bullying in workplaces are skewed and interwoven phenomena . To identify such phenomena correctly a latent class (LC) approach has been proposed. LC confirmatory and exploratory factor models showed difficulties to separate the phenomena under investigation. LC cluster modeling proved to be a more adequate approach. The eight indentified clusters confirmed the interwoven nature of conflicts, aggression and bullying in workplace but were also able to separate them. This finding is highly relevant for organizational research as each distinct phenomenon need a somewhat different approach to prevention and intervention.",conflict| workplace bullying| latent class models
2079,,2|Dominance Analysis of Two Commonly Used Measures of Organizational Justice,1|Brian K. Miller|Texas State U.||2|Robert Konopaske|Texas State U.||3|Zinta S. Byrne|Colorado State U.||,,"Researchers have variously configured organizational justice as being comprised of three dimensions (i.e. distributive, procedural, and interactional) or four dimensions with interactional justice being split into two separate components:  informational and interpersonal justice.  This study uses a regression-based set of tests known as dominance analysis to compare the predictive validity of two commonly used measures of organizational justice.  The three-dimension measure of organizational justice by Moorman (1991) was compared to the four-dimension measure of Colquitt (2001) in the prediction of Colquitts own outcomes using a sample of 214 employed students.  Results suggest that Moormans (1991) three sub-scales dominate Colquitts four sub-scales on three out of four of Colquitts dimensions.",dominance analysis| regression| organizational justice
2079,,3|Incorporating Outliers in Empirical Research in Competitive Strategy,1|Felipe Buchbinder|EBAP-FGV||2|Rafael Burstein Goldszmidt|Fundacao Getulio Vargas||,,"Whereas the statistical techniques traditionally employed in the field of Competitive Strategy deal with average phenomena, firms with sustainable competitive advantage are exceptional by definition. The sensibility to outliers of such approaches leads these observations to be consistently excluded from empirical studies but, in doing so, one removes those cases that interest the most. Here, we develop a new mathematical approach to deal with average and  extreme observations alike. We illustrate our model by assessing its fit to data on firm performance and addressing empirically the theoretical issue of competitive disadvantage not being the sheer lack of competitive advantage.",competitive advantage and disadvantage| bayesian inference| extreme value theory
2093,Information Systems|| Organizational Learning|| Virtual Work,1|Diversification versus Specialization in Learning after Information Systems Implementation,1|Tianshi Wu|Georgia Institute of Technology||2|Sandra Slaughter|Georgia Institute of Technology||3|Chris Forman|Georgia Institute of Technology||4|Sridhar Narasimhan|Georgia Institute of Technology||5|German Retana|Georgia Institute of Technology||6|Sebastian Urbina|Barkawi Management Consultants||,,"Although major studies assert that user learning could be one mechanism driving the lagged business value from information system investments, little systematic empirical evidence of learning has been offered. In this study, we seek to address this gap in the literature by providing a systematic analysis to understand how user learning improves operational performance after the implementation of an information system. We argue that as users!- experience with the system increases, their efficiency will improve, and that the rate of increase should be higher for workers who conduct diverse types of tasks. We test our hypotheses under the setting of a customs automation system implementation in Costa Rica. Using customs declaration data from 2006-2010, we find that customs agents, the major stakeholders of the system, exhibit significant learning as hypothesized. In addition, although customs agents who !degdiversify!+-, i.e., who process multiple types of customs regimes are initially less efficient, they exhibit significantly higher learning rates than those who !degspecialize!+- in processing one type of customs regime. We discuss our results, contributions and future extensions of this research.",it business value| learning curve| is implementation
2093,Information Systems|| Organizational Learning|| Virtual Work,2|Toward a Framework of Web 2.0 Driven Organizational Learning,"1|Kuang-Yuan Huang|State U. of New York, Albany||2|Senem Guney|State U. of New York, Albany||",,"During the past few years, Web 2.0 applications have changed the Web from a search tool to a platform for collaboration. Research has also started to show that Web 2.0 applications promote organizational knowledge sharing and creation. There is not, however, a comprehensive conceptual framework that explains how the organizational use of Web 2.0 leads to organizational learning. In this paper, we develop such a framework by drawing on social capital theory and the SECI knowledge creation model to show how the social capital emerging from the use of Web 2.0 applications drives organizational learning.",web 2.0| organizational learning| social capital
2093,Information Systems|| Organizational Learning|| Virtual Work,3|How Core Members of Electronic Networks of Practice Contribute to Organizational Learning,1|Marlous Agterberg|VU U. Amsterdam||2|Bart van den Hooff|VU U. Amsterdam||3|Marleen Huysman|VU U. Amsterdam||,,"This paper provides empirical evidence for the actual practices of core members in organizational eNOPs. While most literature on online networks applies a quantitative measure of core membership, our multi-method case study conducted at an international chemical company reveals that core members not only contribute expertise and organize eNOPs, but also integrate and institutionalize knowledge on both organizational and network levels. As such, the study shows that core members play a key role in supporting organizational learning through online networks.",networks of practice| | organizational learning| core members
2094,Information Technology|| Value Creation|| Collaboration,1|Value Co-creation in Inter-firm Partnership: the Role of IT,1|Francesca Cabiddu|Cagliari U.||2|Iris Liu|School of Hospitality Management||3|Gabriele Piccoli|Grenoble Ecole de Management||,,"This article introduces an integrative framework of information technology (IT)-enabled value co-creation in the context of the tourism industry. Despite the importance of this topic, researchers have paid scant attention to the process whereby IT-enabled value is co-created or to how it is shared among multiple partners in the context of multi-company relationships. The objectives of these case studies are to address this gap and to provide insights into how multi-firm IT implementation plays a pivotal role in terms of the co-creation of value within a Service-Dominant logic framework. A review of the literature regarding Service-Dominant logic and IT-enabled value co-creation provides the background to develop multiple case studies. The resulting integrative framework, based on the multiple case studies, identifies the critical success factors involved in the IT-enabled value co-creation process: synergy, strategic fit, process alignment, and partner readiness.",it-enabled value co-creation| theory building| service-dominant logic
2094,Information Technology|| Value Creation|| Collaboration,2|Positioning and Performance in Information Technology Collaboration Networks,"1|Ali Tafti|U. of Illinois, Urbana-Champaign||2|Vishal Sachdev|U. of Illinois, Urbana-Champaign||3|Sunil Mithas|R. H. Smith School of Business||",,"High-technology industries are known to be collaboration-intensive. Extant research shows that firms well-positioned to collaborate within and across industry boundaries can achieve higher performance. However, there is a need for greater understanding of how firms devoted to the development and sale of highly fungible goods or services position themselves in an ecosystem of potential clients, rivals, or partners. The ecosystem perspective becomes particularly relevant as firm capabilities become more disaggregated as a result of information technology (IT) and globalizing forces of business. We investigate alliances between firms that produce IT and firms that invest in IT using the ecosystem perspective, which we enrich with insights from transaction cost economics and absorptive capacity. We find that performance of IT-producing firms, in terms of profitability and innovation output, improves with more alliances with IT-investing firms. However, profitability of IT-producing firms declines as their IT-investing partners form more alliances with other IT-producing firms, and as their IT-investing partners become more IT-intensive. Results suggest that intellectual property of IT-producing firms are more likely to be appropriated by resource-rich IT-investing partners.",information technology| alliances| networks
2094,Information Technology|| Value Creation|| Collaboration,3|The Role of Negotiation Objects in Managing Meaning Across e-Collaboration Systems,1|Susan Gasson|Drexel U.||,,"This paper examines the ways in which negotiation objects  objects used for boundary-spanning, bridging, or brokering purposes   mediate productive breakdowns in collaboration across distributed organizational workgroups. Objects are increasingly displacing direct social relations in the mediation of distributed work. When collaboration between organizational groups is virtually-mediated, the ""management of meaning"" that used to be centralized in strategic managers is distributed. In collaborating around virtually-mediated knowledge objects, various groups compete to define the meanings attached to those objects, in order to define the importance and legitimacy of various forms  of organizational knowledge and thus control organizational roles, structures, and processes. This study analyzes how representational, technical, and organizational resources provide a mediation of knowledge and influence between different work-groups and how different forms of negotiated mediation lead to the adaptation of the information systems that collaborating workgroups define and use in common. It examines the mediating role played by various forms of ""negotiation object,"" to reach a new understanding of how e-collaboration systems evolve in practice.",e-collaboration| negotiation objects| mediation
2097,IS Development|| Coordination|| Virtual Technical Work,1|Social Capital Dimensions as Antecedents of the Willingness and Ability To Coordinate Expertise,"1|Jack Shih-Chieh Hsu|National Sun Yat-sen U.||2|James J. Jiang|Australian National U.||3|Gary   Klein|U. of Colorado, Colorado Springs||4|Carol Stoak Saunders|U. of Central Florida||",,"This study examines the (1) non-parallel dependencies among the three social capital dimensions, and (2) linkage between social capital theory and expertise coordination as part of the nominological net of the social capital dimensions. Data collected from more than five hundred information systems project team members in Taiwan was used to test proposed hypotheses. By viewing an Information System Development team as a knowledge system, social capital theory is adopted to understand possible antecedents of expertise coordination.Social network density represents social capitals structural dimension. Transactive memory systems and team mental models are introduced to measure the cognitive dimension. The relational dimension includes team identity and trust. Social network density (structural dimension) is viewed as an antecedent of both cognitive and relational dimensions. Intensive instrumental interactions among members improves the team mental model and transactive memory system. Expressive interaction density is positively related to trust building. The emergence of TMS improves trust and identity. Finally, the cognitive dimension social capital improves the ability to coordinate and the relational dimension social capital promotes willingness to coordinate.In addition to enhancing the understanding of social capital dimensions and their interrelationships, this study expands coordination theory and explores methods for improving expertise coordination within Information Systems Development teams. Some antecedents of willingness to coordinate that appear important from studies of teams in Western cultures do not appear to be as important in our Eastern sample. This study serves as a beginning in understanding when West meets when coordinating expertise.",social capital dimensions| coordination| social capital theory
2097,IS Development|| Coordination|| Virtual Technical Work,2|Ethical Considerations in Internet Code Reuse: A Model and Empirical Test,1|Manuel Sojer|Technical U. Munchen||2|Oliver Alexy|Imperial College London||3|Joachim Henkel|Technical U. Munich||,,"Internet code, code available for gratis download from the internet, is becoming increasingly important in commercial software development. Whereas previous research has largely focused on the benefits of reusing e.g. OSS code, we construct a framework based on the theory of planned behavior to model professional software developers adherence to potential license obligations in ad-hoc internet code reuse as an individual-level ethical decision. We test this framework with a unique survey of 869 professional software developers. Our findings advance theoretical and practical understanding at the intersection of knowledge reuse and ethical behavior.",code reuse| information systems ethics| ethical behavior
2097,IS Development|| Coordination|| Virtual Technical Work,3|The Effects of IT on Monochronicity and Polychronicity: An Empirical Study,1|Zixing Shen|Dakota State U.||,,"IT is intricately bound up with time. This research focuses on the effects of IT on monochronicity and polychronicity, the paired notion that concerns how many things an individual attends to and is involved with at the same time. Specifically, a case study is conducted on IT professionals to examine how IT affects monochronicity and polychronicity in the temporal organizing. The case study finds that IT contributes to increasing polychronicity by enabling simultaneously engagement in more than one action, processing tasks in parallel, and interweaving activities in the same time span. It also shows that the increased polychronicity in temporal enactment is evaluated positively as improved efficiency and a signal of importance, and negatively as adding fragmentation, and stress and frustration. This research further develops the concept of monochronicity and polychronicity and enriches the understanding of the impacts of IT on monochronicity and polychronicity. This research also is of practical significance as its findings can help formulate guidelines to implement IT in organizations and facilitate the management of IT-induced behavioral and attitudinal changes in organizational work and organizational members.Paper is No Longer Available Online: Please contact the author(s).",
2099,Multicultural Perspectives|| Experiential Learning|| Learning Theory,1|Developing Cross-cultural Managerial Skills through Experiential Learning,1|Joao Neiva De Figueiredo|Saint Joseph's U.||2|Alfredo J Mauri|Saint Joseph's U.||,,"This paper describes the cross-cultural exercise technique, an experiential learning pedagogical method that has been used successfully in recent years in the education of international management and international business students in the undergraduate (with both lower-classman and upperclassman students), and in the graduate (MBA) levels. The technique consists in pairing up teams of U.S.-based international management students with teams of foreign students from the same country or culture who are enrolled in an English-as-a-second-language course (and are not yet fluent in English) to form augmented teams who are required to produce several end-products. The paper positions the technique within the literature on experiential learning and cultural differences, describes the technique in detail, offers several examples of its use, and discusses benefits from and challenges in its implementation.",experiential learning| cross-cultural training| cross-cultural management
2099,Multicultural Perspectives|| Experiential Learning|| Learning Theory,2|An Eastern Critique of Kolb's Experiential Learning Theory,1|Mai P. Trinh|Case Western Reserve U.||,,"Kolbs experiential learning theory (ELT) is one of the most comprehensive and influential theories in management learning and education, having received many applauses as well as criticisms. This paper examines ELT and its assumptions from an Eastern lens, at the same time pointing out some weaknesses of the theory and proposing solutions based on an Eastern perspective. Finally, I will present an Eastern model of the experiential learning cycle and its epistemological implications, offering an alternative application for the ELT model to better fit Eastern learners.",experiential learning theory| eastern| critique
2099,Multicultural Perspectives|| Experiential Learning|| Learning Theory,3|Dramaturgical Teaching: A Primer and Test of Student Impact,"1|John E Barbuto Jr|U. of Nebraska, Lincoln||",,"Paper presents a pedagogical approach to leadership that takes experiential learning to an extreme form.  Dramaturgical teaching features performing the leadership style being taught  providing students with an intensive experience during an extensive time frame.  Proposed course structures, special instructions for faculty using this teaching method, preliminary evaluations, and an empirical assessment of its impact on the student experience are provided herein.  To test the effectiveness and impact of dramaturgical teaching, student assessments (N=192) of 8 sections of undergraduate courses taught using this method were included.  Results indicate that dramaturgical teaching offers considerable promise as an innovative teaching methodology for leadership instruction.",dramaturgical| leadership| experiential-learning
2100,CSR and sustainability|| globalization|| community,1|A Critical Examination of Deliberative Democracy Theory in Corporate Social Responsibility Theory,1|Cameron Sabadoz|U. of Toronto||,,"Deliberative democracy is an exciting school of political theory that offers new conceptual tools to management scholars, but it does not provide an ideal lens through which to theorize corporate responsibility. Extending deliberative democracy theory to understanding CSR phenomena presents major theoretical and normative challenges. Deliberative democracy relies on certain assumptions about background equality, willingness to reciprocally deliberate, and institutional environment that might hold in certain political contexts but which do not in most manifestations of CSR. Deliberative understandings of CSR are thus both inaccurate as descriptive management theory as well as potentially dangerous when applied to real-world CSR.",deliberative democracy| corporate social responsibility| discourse ethics
2100,CSR and sustainability|| globalization|| community,2|Revisiting Corporate Sustainability: Towards a Critically-Reflexive Research Agenda,1|Christopher Wickert|U. of Lausanne||2|Stephan Schaefer|Lund U.||,,"Corporations have acknowledged the importance of being perceived as socially responsible. Their actions however frequently show a misalignment between image and actions, which calls for critical research on the substance of corporate sustainability. Scholars of the Critical Management Studies movement have engaged in disclosing the 'dark side' of corporate behavior. Yet, we argue this stream of research has focused on deconstructing, and remained at distance to reflexivity and reconstruction. We conceptualize a research framework of critically performative and reflexive practices of deconstruction, reconstruction and self-reflection to advance critical research on CS, addressing shortcomings of current CS research - being overly functionalistic and instrumental - and a CMS agenda, which is often disconnected from economic constraints.",corporate sustainability| critical management studies| reflexivity
2100,CSR and sustainability|| globalization|| community,3|Community and Its Mutations: A Marxist View,1|Paul Adler|U. of Southern California||,,"In recent years, the theme of community has become more prevalent  implicitly or explicitly  in a broad range of management scholarship and practitioner literature. This paper addresses two challenges posed by this resurgence of community: first, communitys diffusion is at best limited and subject to reversal, and second, community as it is conventionally understood is far too conservative to support the dynamic innovation required in industry today. To respond to these challenge, this paper proposes a Marxist theory of community, and develops some hypotheses from that framing. My thesis, in summary, is that (a) community in indeed developing in industry; (b) this community is taking a historically new form; and (c) this new form represents communism being born in the womb of capitalism.",community| marx| weber
