s_id,s_search,p_title,p_author,p_award,p_abstract,p_search
2181,Identity|| Agency|| Diversity,2|The researcher as The Other: a Post-Colonial interpretation of the Brazilian Borat,1|Rafael Alcadipani|EAESP-FGV||2|Alexandre Reis Rosa|EAESP-FGV||,1|Best Paper on International Business||2|Carolyn Dexter Award Nominee||,"In this article we discuss issues related to the use of the ethnographic method in academic business research. Our specific goal is to analyse how differences of a colonial mould preserve social hierarchies, which manifest themselves in scientific research. This analysis is the result of ethnography carried out in a British organization and it shows how the Brazilian researcher is perceived by his European object of study. In order to understand this relationship, the article uses post-colonial theory for analysis based on criticism of Eurocentrism and its intention to achieve uni-versal knowledge and thus produce a truth about The Other, who is an inferior non-European. In this case, it is expressed in the form of a Tropicalism that attributes various stereotypes to the inhabitants of the Latin American continent and is characterized by epistemic racism. The results of the analysis have led us to the conclusion that even when the non-European is the researcher, who sees the European as The Other, there is an inversion of roles which puts the non-European back in the position of The Other  which historically has been seen by traditional epistemology as the object of research (and speculation) by the European subject. As a result, the supposed separation between the subject and object of research as a methodological resource for the analysis of social phenomena is compromised, as it is not possible to apply this separation during the course of scientific research.",postcolonialism| ethnography| qualitative research
2181,Identity|| Agency|| Diversity,3|The Narrative Construction of Diversity in a Cross-Cultural Context,1|Nathalie Belhoste|EM Lyon||,,"I offer to investigate the construction of diversity in an intercultural context. The analysis of the narratives of 14 French managers and 14 of their close Indian collaborators in India aims to highlight the heterogeneity in how the actors construct and perceive diversity, with a focus on how does national culture arise in these naratives. I propose a description of three distinct types of self-construction of diversity: distinction, differentiation and distancing. I use a a five-step multimethod approach. This makes it possible to determine the groupings made by the actors themselves. The actors make groupings based on their perception of what is legitimate. This approach also allows us to observe the intensity and prevalence of these groupings in their rethorical schemes. The study suggests that a cross-cultural relationship should not only be analysed according to national cultures or identities, but also in terms of the different forms of diversity at play in the categorization of the actors. The implication of the article concerns the importance of not considering culture as central to intercultural discourses and suggests measuring the impact of these discourses on organizations.",diversity's construction| cross-cultural management| india
2182,Innovation|| MNE,1|Exploiting and Renewing Dynamic Innovation Capabilities Globally,"1|Rakesh B. Sambharya|Rutgers U., Camden||2|Jooh Lee|Rowan U.||",,"Todays multinational companies (MNCs) compete in a rapidly changing global market. In this dynamic environment, MNCs need to pursue continuous innovation to achieve a competitive advantage. The evolutionary and dynamic capability perspectives suggest that firms use existing resources to renew and build new resources. This study empirically tests whether MNCs leverage existing innovative capabilities over future international markets. MNCs then utilize these international diversification strategies to develop future new knowledge resources and skills being increasingly developed around the globe. To test this proposition, this study examined the lagged effects of MNCs innovative capabilities on future international diversification strategies which, in turn, leads to future MNCs innovative capabilities on three key indicators of future innovation: changes in R&D intensity, number of patents, and technological strengths after controlling for product diversification strategies.  The analyses used a sample of the largest 210 MNCs from Europe, Japan and North America representing nine industries. Results indicate that MNCs initial innovative capabilities are positively related to future international diversification. Our analyses showed that international diversification, in turn was positively and significantly related to the MNCs future R&D intensity, number of patents, and technological impact index.",dynamic capabilities| innovation| international diversification
2182,Innovation|| MNE,2|Global Technological Resources and MNC Breakthrough Innovation,1|Lois S. Peters|Rensselaer Polytechnic Institute||,,"The research reported in this paper draws on an ongoing (start date-1995) prospective study  of Multinational Enterprise (MNE) Breakthrough Innovation(BI). We employ multiple case study techniques to identify global management practices in multinational firms for technology discovery and application in breakthrough new product/process and business development. The results of this investigation of more than 30 MNEs indicate that the global reach of Multinational Corporations allows experimentation and exploration with technology application in multiple settings and therefore can be critical to building a breakthrough innovation  dynamic capability, particularly when efforts are aimed at knowledge transformation. Global resources, provide knowledge richness in terms of future markets, and technology application, but   global technical resources of the MNEs appear to be underutilized. Multinational firms with consistent global investment in new technologies and sufficient patience and resources to incubate multiple innovation projects and or technology applications may be more likely to eventually capitalize on investment breakthrough innovation because of more robust absorptive dynamic capability and breakthrough innovation capability both of which depend to some extent on transformative knowledge.",breakthrough innovation| dynamic capability| international
2182,Innovation|| MNE,3|Offshoring and Firm Innovativeness: The Moderating Role of Top Management Team Attributes,"1|Oli Radu Mihalache|Rotterdam School of Management, Erasmus U.||",,"Despite offshorings increased prominence, research provides contradictory arguments about its implications for firm innovativeness. Our study attempts to reconcile existing assertions by proposing that offshoring has an inverted U-shaped impact on firm innovativeness. Using a cross-industry sample with lagged data, we find empirical support for our prediction. Additionally, we propose and find empirical evidence that top management team (TMT) attributes (i.e. TMT diversity and TMT shared vision) moderate this relationship.",offshoring| innovation| top management team
2182,Innovation|| MNE,4|What Drive Global Brand Building Strategies of Hi-Tech Firms from Newly-Industrialized Economies?,1|Wiboon Kittilaksanawong|Zhejiang U.||,,"This paper provides case study research aiming at building a conceptual framework for the entry strategies of high-tech firms from newly-industrialized economies. The cases are drawn from Taiwanese firms in electronics and computer industry that are ranked within the top ten performers in the global brand building. The study reviews and analyzes each firm!|s internationalization path from the archival data and in-depth interviews with their executives and industry experts, then derives several propositions for future quantitative research. The results indicate that the parent firm!|s perceptions of institutions between the home and the host countries, possession of resources and experienced personnel, as well as internal corporate governance influence the choices of the host country and the entry strategies during their internationalization for the global brand building. The choices of the host country and the entry strategies are adjusted from time to time based on their experiential knowledge and resources gained from the host countries.Keywords: Global Brand Building; Institutions; Resources; Corporate Governance; Choices of Host Country; Entry Strategies; High-Tech Firms; Taiwan",global brand building| choices of host country| entry strategies
2183,Knowledge Flows|| MNE,1|Successful diffusion of local strategic practices within multinational enterprises,1|Ali Taleb|HEC Montreal||2|Louis Hebert|HEC Montreal||,,"This qualitative study examines how local strategic practices diffuse to sister organizational units across multinational enterprises (MNE) and how such transfers influence corporate global strategies. We use a case-based approach to investigate the diffusion of multiple strategic practices developed by the Canadian subsidiary of a large MNE. The results of our fine-grained analysis make three key contributions. First, the study attends to the practice diffusion phenomenon from a bottom-up perspective and thus complements the existing literature which dealt essentially with top-down transfers of knowledge. Second, our findings shed some light on how institutional isomorphic forces interplay to facilitate intra-organizational transfers and influence corporate global strategies. Finally, five propositions are provided for future empirical testing. Overall, this article fosters our understanding of the emergence of MNEs global strategies from a practice diffusion perspective. The formalization of subjacent isomorphic dynamics has important theoretical and practical implications.",practice escalation| intra-organizational isomorphism| corporate strategy evolution
2183,Knowledge Flows|| MNE,2|International collaboration for knowledge creation: A multi-method Study,1|Amy Y. Ou|Arizona State U.||2|Luisa Varriale|U. OF NAPLES PARTHENOPE||,,"International collaboration has been recognized as an important driver of knowledge creation, but little is known regarding the factors embedded in a collaboration team that contributes to publication success. Drawing on the international entry mode literature, we propose that international collaboration succeeds by increasing complementary resources and reducing transaction costs. Study 1 used a sample of 153 papers and supported the existence of complementary resources but not the transaction costs. Study 2 used eight semi-structured interviews and found four factors to explain why transaction costs were transformed into resources. We provide practical advices to international scholars based on our findings.",international academic collaboration| knowledge creation| publication success
2183,Knowledge Flows|| MNE,3|Coordination of Globally Distributed Teams:A Co-evolution perspective on Offshoring,"1|Jatinder Singh Sidhu|Rotterdam School of Management, Erasmus U.||",,"This article examines the coordination of an organizations onshore and offshore units from a co-evolution perspective. The insights derived are combined with a case study of a leading IT-services provider to build new theory and a related propositional inventory. Counter-intuitively, our analysis suggests that managerial intent to promote onshore-offshore task coordination, by basing it on a common organization-wide identity and work context, can spark political conflict and result in sub-optimal use of knowledge, skills and tools on individual projects. The analysis also reveals that effective solutions to the coordination problem are likely to emanate bottom-up, from practices that have been distilled from a range of routines and experiences as project teams learn and progressively accumulate knowledge of what works and what does not. The crucial role in this process of the senior management, proper timing of an offshore teams involvement in a project, horizontal communication and a joint onshore-offshore evaluation and reward system is highlighted.",onshore-offshore units| shared identity| politics and conflict
2183,Knowledge Flows|| MNE,4|How absorptive capacity drives exploratory innovation: The moderating effect of offshoring,"1|Bernardo Silveira Barbosa Correia-Lima|Rotterdam School of Management, Erasmus U.||",,"Offshoring has become an important organizational strategy.  In addition to low-added value functions, organizations are also increasingly relocating high-added value functions abroad.  In this paper, we contribute to the emerging dialogue between offshoring and firm innovativeness by investigating how the offshore of core functions and the governance mode used in this process impact companies ability to leverage their absorptive capacity into radical innovation. Our findings suggest that, while the offshoring of core functions negatively moderates firms R&D effectiveness in terms of realizing home-based exploratory innovation, the involvement of third parties in this process have a positive moderating effect on it.",offshoring high-value activities| exploratory innovation| absorptive capacity
2184,Human Capital|| Knowledge Creation|| MNE,1|Corporate knowledge sharing. Turning cultural 'blind spots into resources,1|Lisbeth Clausen|Copenhagen Business School||2|Mette Zoelner|Copenhagen Business School||,,"In their quest to becoming truly global one of the greatest challenges for Multinational Enterprises (MNE) is collaboration and knowledge sharing across borders. In our study we explore how inpatriates perceive cultural encounters in an organizational environment and how corporations facilitate knowledge sharing and cultural learning. We apply the elements of cultural intelligence including knowledge, motivation and action as well as learning theory to map knowledge sharing processes between individuals and the organization. Our data indicate that culturally skilled inpatriates may enhance the cultural awareness of international organization by pointing out blind-spots in its cultural self-awareness as well as in its capacity to identify available knowledge internally. Theoretically, we argue that to further our understanding of knowledge sharing processes (tacit and explicit), we will gain from employing a processual and contextual approach to cultural intelligence theory. We draw on the vast literature of situated learning to develop our theoretical framework for this purpose.",cultural intelligence| knowledge sharing| blind spot
2184,Human Capital|| Knowledge Creation|| MNE,2|Subsidiary Capital and Knowledge Flows in the MNC: Moderating Effects of HRM Practices,"1|Christopher Williams|Richard Ivey School of Business, The U. of Western Ontario||2|Soo Hee Lee|U. of London, Birkbeck||",,"We develop a model of knowledge flows in the multinational corporation (MNC) based on the interaction of human resource management (HRM) practices with human and social capital in overseas subsidiaries. The links between human and social capital and knowledge flows in the MNC are well established in the literature. However, there has been little research into the moderating impact that HRM practices in the subsidiary have on the relationship between human and social capital, and knowledge flows. We investigate this issue using a questionnaire survey to senior managers in 86 subsidiaries of Korean MNCs in the UK, France and Germany. After controlling for subsidiary age and size, host country and industry, we find that HRM practices exhibit differentiated direct and moderating effects. We find that practices based on formal procedures weaken the effect of social capital, but strengthen human capital, whilst empowering practices (encouraging employee participation within the subsidiary) weaken the effect of human capital, but strengthen social capital. Overall, establishing a participative climate within the subsidiary enhances both knowledge in- and outflows at the level of the subsidiary.",mnc| knowledge flows| hrm practices
2184,Human Capital|| Knowledge Creation|| MNE,3|Designing Global Leadership Programs that Promote Social Capital and Knowledge Sharing,1|Inger G. Stensaker|NHH Norw.Schl of Economics and Business Adm.||2|Paul Gooderham|Norwegian School of Econ. and Bus. Admin.||,,"This paper explores if Global Leadership Programs can be a vehicle for developing the social capital of MNEs and ultimately enhance knowledge sharing across corporate divisions and national borders. Drawing on both qualitative interview and survey data, we argue that Global Leadership Programs can be a means for promoting cross-border knowledge sharing, however, the effects of such programs depend on how the programs are designed. In particular we find two factors crucial for social capital development and knowledge sharing: the participants previous experience with leadership programs (a selection issue) and the quality of the social interaction in group work (a process issue).",mnes| knowledge sharing| social capital
2184,Human Capital|| Knowledge Creation|| MNE,4|Knowledge Creation in Multinationals and Return Migration of Inventors: Evidence from Micro Data,1|Prithwiraj Choudhury|Harvard U.||,,"Do multinational firms leverage their internal labor resources (e.g. returnees) in conducting cross border R&D? Local inventors at emerging market R&D centers of MNCs face constraints in securing resources for knowledge creation projects. Two mechanisms can be employed to overcome this  leveraging returnee managers and/or socializing ideas by traveling to the headquarters. I test this using hand-collected employment, travel, demographic similarity and patent data for 1315 inventors in a Fortune 50 multinational R&D center in India. To test for the contribution of returnee managers, I consider new graduates, for whom manager assignment is plausibly random. To test for the effect of travel, I consider employees who could not travel because they got married/had children and match them to similar employees without such constraints. Both mechanisms lead to higher patenting. However the marginal effect of the compensating mechanism (travel) is about half the returnee effect.",multinationals| return migration| knowledge creation
2185,Individual Outcomes|| IM Research,1|The Sixth Merger Wave: Evidence of Global Significance and Local Difference,1|Killian J McCarthy|RijksU. Groningen||2|Utz Weitzel|U. Utrecht School of Economics||3|Wilfred Dolfsma|Groningen U.||,,"This paper: (1) proves the existence of a sixth merger wave; (2) profiles it in terms of its (performance impacting) characteristics, first by comparing it to the fifth wave, and then by contrasting it with the inter-wave lull; and finally (3) evaluates it in terms of its outcomes. In doing so, we evidence the existence of a global sixth wave, which for the first time, we suggest, centered in Europe and Asia and not North America. We find that while certain characteristics run common across regions  such as the preferred method of payment  different regions experienced the wave differently. North American mergers, for example, were driven by large and friendly acquirers, using externally sourced cash to domestically diversify. European mergers were about integration, and were financed with internally generated cash. Just as Asian mergers used the sixth wave to focus on core competence building, and were increasingly hostile and increasingly expensive. The rise of both hostility and premiums paid in Asia runs contrary to the experience of Europe and North America, just as the rising popularity of a diversification strategy in North America runs contrary to the strategies employed in Europe and Asia. Both, however, are trends with important business implications.",mergers and acquisitions| merger waves| merger performance
2185,Individual Outcomes|| IM Research,2|Undesired individual-level outcomes in cross-border mergers and acquisitions: A process approach,1|Aida Hajro|Brunel U.||2|Abhijit Mandal|Middlesex U.||,,"This study explores the processes that lead to undesired individual-level outcomes in the context of cross-border mergers and acquisitions (M&As) by distinguishing between cross-cultural and general post-acquisition issues. Based on the empirical findings from an in-depth longitudinal case study that describes the unsuccessful integrative efforts of a German multinational and a leading Austrian technology and service provider, we develop a process narrative. We then assemble the various events of the case-study in terms of cause-and-effect to present a generic model of post-merger integration dynamics (for absorption). We explain why conventional strategies fail and indicate what alternate strategies could be used for success.",cross-border mergers and acquisitions| post-merger integration| organizational culture
2185,Individual Outcomes|| IM Research,3|Perception of Ethically Controversial HRM Practices: Development and Application of a Measurement,1|Serap Yavuz|Bahcesehir U.||2|Mikael Sondergaard|U. of Arhaus||,,"The present study examined the employees' perception of ethically controversial HRM practices in the context of multinational companies (MNCs) operating in developing countries and emerging economies (DCEEs) as well as how individuals' ethical reasoning as well as their cultural values predicted the rating of ethically controversial practices. Data were collected via self-administered questionnaire from employees working in MNCs in Turkey and Romania (N=290). Scenarious depicting various HRM practices were used to measure the perception with regard to ethicality of these practices. Not only did results revealed the approval of ethically controversial HRM implementation including nepotism in the context of DCEEs studied, additionally to the stronger impact of values (mainly collectivism) rather than ethical ideologies of relativism and idealism in individuals' decision of ethically controversial practices.",culture| ethics| developing countries
2185,Individual Outcomes|| IM Research,4|Whoever Loves Money Is Never Satisfied with His or Her Pay: Income and CPI as Moderators,"1|Thomas Li-Ping Tang|Middle Tennessee State U.||2|Toto Sutarso|Middle Tennessee State U.||3|Mahfooz Alam Ansari|U. of Lethbridge||4|Ilya Garber|Saratov State Socio-Economic U.||5|Peter Vlerick|Ghent U.||6|Fernando Arias-Galicia|U. Autonoma del Estado de Morelos||7|Vivien KG Lim|National U. of Singapore||8|Thompson SH Teo|National U. of Singapore||9|Adebowale Akande|International Institute of Research||10|Michael W. Allen|U. of Sydney||11|Abdulgawi Salim Alzubaidi|Sultan Qaboos U.||12|Mark G. Borg|U. of Malta||13|Luigina Canova|U. of Padua||14|Brigitte Charles Pauvers|U. of Nantes||15|Bor-Shiuan Cheng|National Taiwan U.||16|Randy Ki-Kwan Chiu|Hong Kong Baptist U.||17|Linzhi Du|Nankai U.||18|Consuelo Adelaida Garcia-de-la-Torre|EGADE-ITESM||19|Rosario Correia Higgs|Polytechnic Institute of Lisbon, Portugal||20|Abdul Hamid Safwat Ibrahim|Iman U.||21|Chin-Kang   Jen|National Sun Yat-sen U.||22|Ali Mahdi Kazem|Sultan Qaboos U.||23|Kilsun Kim|Sogang U.||24|Roberto Luna-Arocas|U. of Valencia||25|Eva Malovics|U. of Szeged||26|Anna Maria Manganelli|U. of Padua||27|Alice S. Moreira|Federal U. of Para||28|Richard T Mpoyi|Middle Tennessee State U.||29|Anthony Ugochukwu Obiajulu Nnedum|Nnamdi Azikiwe U.||30|Johnsto E. Osagie|Florida A & M U.||31|AAhad Osman-Gani|UIA International U.||32|Francisco Costa Pereira|Polytechnic Institute of Lisbon, Portugal||33|Ruja Pholsward|Rangsit U.||34|Horia Pitariu|Babes-Bolyai U.||35|Marko Polic|U. of Ljubljana||36|Elisaveta Sardzoska|U. St. Cyril and Methodius||37|Petar Skobic|Middle Tennessee State U.||38|Allen F. Stembridge|Andrews U.||39|Theresa Li-Na Tang|Tang Global Consulting||40|Marco Tombolani|U. of Padua||41|Martina Trontelj|U. of Ljubljana||42|Caroline Urbain|U. of Nantes||",,"We investigate the relationship between love of money and pay level satisfaction among 6,375 managers in 31 geopolitical entities across six continents around the world. After achieving measurement invariance across three Corruption Perceptions Index (CPI) groups, we found that income and CPI were moderators of the love of money-pay level satisfaction relationship. After controlling sex, age, education, self-reported annual income (Z income), and GDP per capita, regression results revealed three significant interaction effects: First, managers with high income and low love of money had the highest pay satisfaction, those with low income and high love of money had the lowest. Second, high-income managers in low CPI entities had the highest pay satisfaction; whereas low-income managers in medium CPI entities had the lowest. Finally, in high CPI entities, high (low) love-of-money managers had the lowest (highest) pay level satisfaction, as expected. Our counterintuitive results showed that in low CPI entities, managers with high love of money had the highest pay level satisfaction. Results are discussed in light of ethical culture, power, corruption, and unethical behavior intention.",love of money| pay satisfaction| cpi
2186,Frontiers in IM|| Research,1|Shifting From Sheep to Shepherds:Seeking a Context-Focused Paradigm for International Business,1|Mikelle A. Calhoun|Georgia Southern U.||,,"A critical look at the field of international business (IB) reveals lack of identity, confusion and frustration. Over a decade after Toyne and Nigh (1997) addressed the problem, there is little progress. Many have searched for the holy grail theory, unique to IB that justifies the fields existence and steers its future course. However, IBs origins thwart this effort. Prior research identifies symptoms and encourages collaborative efforts to overcome field deficiencies; this paper explores the source of IBs challenges. Comprehensive diagnosis clarifies why the solution cannot be found in traditional thinking that treats IB as an extension of other disciplines. To achieve legitimacy and recognition as an independent domain, IB must embrace its core contribution of context and build theory not from the perspective of the firm but from the perspective of the business environment context. To claim our domain involves a paradigm shift nothing short of intellectual revolution.",international business| context| paradigm shift
2186,Frontiers in IM|| Research,2|Scientific Mindfulness: A Foundation for Future Themes in International Business,1|Karsten Jonsen|IMD||2|Edward McDonough|Northeastern U.||3|Martha L Maznevski|IMD||4|David C. Thomas|Simon Fraser U.||5|Iris Berdrow|Bentley U.||6|Joerg Dietz|U. of Lausanne||7|Catherine T Kwantes|U. of Windsor||8|Svjetlana Madzar|U. of Minnesota||9|Sully Taylor|Portland State U.||10|Todd J. Weber|U. of Nebraska-Lincoln||11|Mila B. Lazarova|Simon Fraser U.||12|Mary M. Maloney|U. of St. Thomas||13|Julia Gluesing|Wayne State U.||14|Sue Canney Davison|Pipal International||15|Nakiye Boyacigiller|Sabanci U.||,1|Carolyn Dexter Award Nominee||,"In this paper, we conceptualize new ways to qualify what themes should dominate the future IB research agenda by examining three questions: Whom should we ask? What should we ask and which selection criteria should we apply? What are the contextual forces? Our main findings are: (1) wider perspectives from academia and practice would benefit both rigor and relevance; (2) four key forces are climate change, globalization, technology gap and inequality, and sustainability; and (3) we propose scientific mindfulness as the way forward for generating themes in IB research. Scientific mindfulness is a holistic, cross-disciplinary, ecological and contextual approach.",international business| future research themes| research methods
2186,Frontiers in IM|| Research,3|The Three-Stage Paradigm of International Expansion Revisited,1|Chang Hoon Oh|Brock U.||2|Farok J. Contractor|Rutgers U.||,,"Empirical studies on international expansion, that have followed the six years since the publication of the 3-stage paradigm for international expansion, have shown only limited support for the S-curve hypothesis. But while the basic concept is unassailable, the very generality of the paradigm is its weakness in empirical studies. A study!-s sample has to include firms in all three stages to have empirical verification. The field needs more fine-grained distinctions, such as territorial coverage, product diversification and other firm-specific variables. This research note shows that the territorial scope covered by the firm makes a substantial difference to the relationship between multinationality and performance. Moreover, the effect of multinationality on performance can be overwhelmed by other firm-specific variables, such as product diversification. The path of international expansion is a much more complex process than is shown by existing studies. The results also suggest three generic types of international expansion strategies with which a MNE can increase its market value.",performance| multinationality| three-stage paradigm
2186,Frontiers in IM|| Research,4|Expanding the Boundaries of the Work and Family Interface: A Review and Agenda for Future Research,"1|Yu-Shan Hsu|U. of Wisconsin Milwaukee||2|Janice R. Joplin|Southern Illinois U., Edwardsville||",,"We review and synthesize empirical work-family studies targeted employees outside of the United States and answer four questions about international work-family research.  First, what constitutes the work-family interface and is there consensus about how to measure it?  Second, what theories have researchers used to explain the work-family interface? Third, which antecedents and consequences of the work-family interface are common across countries and which are unique to particular countries? Fourth, what can we learn from this review?  Based on our review, a universal theoretical framework integrating both work-family conflict and facilitation is provided. Future research directions are also discussed.",international| work-family interface| review
2187,Cultural Intelligence|| International Experience,1|Experiential and Competency Determinants of Transnational Social Capital,1|Orly Levy|IMD||2|Maury Peiperl|IMD||3|Cyril Daniel Bouquet|IMD||,,"This study examines experiential and competency determinants of transnational social capital of executives. Using detailed survey data on 248 executives, our analysis revealed three significant findings. First, international work assignments and international relocations have a curvilinear (inverted U-shaped) relationship with transnational social capital.  Second, core global competencies, specifically cosmopolitan attitude and foreign language skills, positively affect transnational social capital.  Third, international work assignments most significantly increase the transnational social capital of managers whose foreign language skills are limited.",transnational social capital| global career| cosmopolitan attitude
2187,Cultural Intelligence|| International Experience,2|The expatriates work role as an antecedent of work adjustment in emerging markets,1|Markus Kittler|U. of Stirling||2|David Rygl|Friedrich-Alexander-U. Erlangen-Nuremberg||,,"The expatriates work role as an antecedent of work adjustment in emerging markets. A study of German expatriates in CEE-countries and Russia.Abstract: Central and Eastern Europe (CEE) and Russia have emerged as an increasingly attractive region for Western investors over the past two decades. The rising amount of FDI in this region is accompanied by a growing number of Western expatriates who are assigned into this region. Based on data of 113 German expatriates, this paper analyzes how four different aspects of work roles influence work adjustment in CEE. The results show that particularly the absence of role conflicts can be understood as a major antecedent of expatriate work adjustment in the selected emerging market context. The results of the regression analysis provide support for the detrimental impact of role conflicts on work adjustment at a high level of statistical significance. Furthermore, less significant evidence is found for a positive impact of role. The assumed impact of role flexibility and role novelty on work adjustment is not supported. The empirical results challenge prevailing theoretical perspectives on the relationship between work role and adjustment. Results, limitations and implications are discussed.",expatriates| work adjustment| emerging markets
2187,Cultural Intelligence|| International Experience,3|Seeking help from host country nationals: Does it impact expatriate adjustment?,1|Ashish Mahajan|U. of Windsor||,1|William H. Newman Award Nominee||,"The present study highlights the importance of host country nationals (HCNs) in helping expatriates better adjust in the host nation. Based on qualitative interviews with expatriates, a theoretical framework was developed that described the types of help expatriates seek from HCNs and its usefulness in facilitating expatriate adjustment. Two types of help, work-related and nonwork-related, emerged as important in facilitating expatriate adjustment. In order to test the qualitative findings, survey data from 499 expatriates working in the United States was collected. The findings revealed that expatriates propensity to seek work-related help from their HCN colleagues was significantly related to expatriate general and interaction adjustment. Among the factors affecting expatriates propensity to seek help from HCNs, credibility of HCNs was found to be significant. Several other findings along with the implications of the present research are also discussed.",expatriates| host country nationals
2187,Cultural Intelligence|| International Experience,4|The Role of Experiential Learning in the Development of Cultural Intelligence,1|Ming Li|ESC Rennes School of Business||2|William H Mobley|Mobley Group Pacific Ltd.||,,"In recent years, the concept of Cultural Intelligence (CQ) (Earley & Ang, 2003) has attracted increased interest among scholars and practitioners in global leadership research. This paper aims to contribute to the understanding of the impact of Experiential Learning Theory (Kolb, 1984) on the development of cultural intelligence in global leaders through a quantitative study. It tests a model that hypothesizes experiential learning styles exercise a moderating effect on the relationship between international experience and cultural intelligence.",cultural intelligence| experiential learning| moderation
2188,FDI,1|Caught in the Crossfire: The effect of interstate war on FDI by industry,1|Li Dai|Texas A&M U.||2|Lorraine Eden|Texas A&M U.||,,"Multinational enterprises (MNEs) often have existing operations in host countries that come to engage in wars with other countries. However, in the international business literature, the risks associated with such destructive contextual changes are typically assumed to be exogenous to firm strategies. Using institutional theory to frame investment changes in the host country, this paper tests the effect of wars on changes in U.S. FDI stock in 26 host countries over the period 1982 to 2006. The results suggest that wars have no effect on services FDI, but decreases overall FDI, as well as FDI in the natural resources and manufacturing industries. Research and practical implications are discussed.",mnes| interstate war| fdi
2188,FDI,2|Is Foreign Investment for Outperformers or Underperformers? Evidence from Japanese Machinery Firms,1|Guo-Liang Frank Jiang|Dalhousie U.||2|Guy Holburn|U. of Western Ontario||,,"Drawing on performance feedback theory, this study examines the relationship between corporate performance and subsequent foreign investment decisions. It is argued that a firms performance relative to its aspiration levels influences its propensity to engage in foreign investment as well as its choice of investment location. We propose that an improvement in performance relative to aspiration levels of performance reduces the propensity for international investment and that the deterrent impact of country distance on foreign entry is contingent on relative performance. Consistent with the theory, an analysis of investments in foreign manufacturing facilities made by 206 Japanese machinery firms between 1986 and 2002 shows that foreign investment propensity is overall negatively related to prior firm performance relative to aspiration levels. The likelihood of foreign investment decreases when firm performance exceeds historical and social aspirations. The probability of foreign entry does not significantly increase as performance falls below aspirations, however is still greater than when performance exceeds aspirations. In addition, outperforming and underperforming firms were more likely to enter host countries with larger geographic and institutional distances from Japan, implying extended search efforts and/or greater risk-taking behavior.",performance feedback| location choice| fdi
2188,FDI,3|Does Inward Foreign Direct Investment Increase Local Firms Innovative Productivity?,"1|Robert Salomon|New York U.||2|Byungchae Jin|U. of Maryland, College Park||3|Francisco Garcia|U.Oviedo||",,"Over the past several decades, research in the fields of international business and strategy has devoted increasing attention to foreign direct investment (FDI). It is now well documented that firms engage in FDI either to exploit existing knowledge-based assets, or to seek new knowledge. Despite extensive scrutiny of the motivations for firms to engage in FDI, we know relatively little about the impact of FDI on host country firms, and especially, how inward FDI affects the innovative productivity of those firms. Extant theoretical arguments predict contrasting effects. One line of research suggests positive externalities to host country firms resulting in increased learning. Another line of research highlights the deleterious consequences to host country firms resulting from increased competition. Utilizing data from 1,836 Spanish manufacturing firms from 19902002, we investigate the impact of industry-level and firm-level inward FDI on the innovative productivity of host country firms. We find that FDI inflows into Spain at both the industry- and firm- levels negatively influence the ex post innovation of local firms. We contrast these findings with those using measures of labor productivity.",foreign direct investment| inward fdi| spillovers
2188,FDI,4|Chinese Firms!- FDI Mode Choices: The Effects of Inward JV Experience and Technology-seeking Motive,1|Qunyong Xie|U. of Agder||,,"This study examines the effects of joint venture experience in inward FDI and its interaction with technology-seeking motive on Chinese firms!- entry mode choices for their outward FDI. Ourfindings suggest that Chinese firms prefer full acquisition rather than wholly-owned greenfield or joint venture if they have more foreign joint venture experience in inward FDI, and Chinese firms with more foreign joint venture experiences in inward FDI are more likely to choose full acquisitionsrather than wholly-owned greenfield or joint venture for their technology-seeking FDI. Our study contributes to literature in the following aspects. First, FDI entry mode choice of Chinese firms remains an under-addressed issue in business research. Second, the connection between inward andoutward activities and how it affects the internationalization process of the firm has received relatively limited attention in the business literature. Third, only few studies have examined the effects of prior mode experience on entry mode choices. Also, very little literature has examined the effects of inward FDI on outward entry mode choices. Our study pioneers these research areas. Fourth, this study distinguish between positive and negative experience, overall experience and specific experience, while no any prior research has done so. Fifth, no any prior entry mode research has included outward FDI motives as moderators.Paper is No Longer Available Online: Please contact the author(s).",
2194,,1|Perceived Corruption and Foreign Subsidiary Ownership Structure,1|K. Skylar Powell|U. of Hawaii & East-West Center||,,"This study looks at perceived levels of host-nation corruption and the ownership structure of foreign subsidiaries. The analysis uses data from 557 Japanese foreign subsidiaries in the automotive industry and logistic regression models. The results suggest that higher levels of perceived corruption in a host country lead Japanese firms in the automotive industry to operate through joint ventures as opposed to wholly-owned subsidiaries. Additionally, this relationship appears to be stronger when considering subsidiaries in developing, non-OECD, countries. This paper offers insights into how one location factor influences entry decisions. This research is unique in that it confirms the associations between perceived host-country corruption and foreign subsidiary ownership structure while considering one home nation of multinational corporations. In addition, the use of Japanese multinationals in the automotive industry is a unique contribution.",corruption| market entry| ownership structure
