s_id,s_search,p_title,p_author,p_award,p_abstract,p_search
2219,,3|Channeled Autonomy:Joint Effects of Autonomy and Feedback on Team Performance through Goal Clarity,1|Erik Gonzalez-Mule|U. of Iowa||2|Stephen H Courtright|Texas A&M U.||3|Jee Young Seong|U. of Iowa||,,We adopt Chen & Kanfers (2006) framework of team motivation to introduce a model in which a combination of high autonomy and high performance feedback motivates higher levels of team performance. We develop this interaction conceptually as channeled autonomy and examine the degree to which this interactive effect is mediated through increased organizational goal clarity. The model was tested on 109 teams in a private sector firm in South Korea using moderated mediation techniques and was empirically supported.  We discuss the implications of these findings for theories on team design and team motivation as well as for practice.,teams| autonomy| performance
2219,,4|In Desperate Need for Rejuvenation: Conceptualising and Measuring Training-related Motivation,1|Ramon Wenzel|U. of Western Australia||,,"Motivation is considered a key construct in processes of learning, training, and professional development. However, there is substantial ambiguity in its conceptualization and operationalization that prevent progress for training effectiveness research and practice. In reviewing the literature, I highlight current shortcomings and their unfavourable effects. By synthesizing two separate motivational theories I develop a new and timely framework of training-related motivation. I conceive training-related motivation as the direction, intensity, and persistence to participate in training, learn new competencies, and use acquired competencies at work as a function of the trainees confidence beliefs, appreciation thoughts, and positive activating feelings. Arguably, this is the first attempt to conceptually explicate dynamic mechanisms that promise to constitute a useful multi-dimensional construct of motivation as it pertains to the domain of training. Finally, I provide propositions how this framework allows scholars to advance training research, spark ideas for practitioners about facilitating training effectiveness, and give guidance for orderly instrument development.",training| motivation| work performance
2220,,1|Antecedents and Consequences of Trust as an Emergent Group Property,1|Douglas Mahony|Lehigh U.||2|Adrian H. Pitariu|U. of Regina||,,"Trust within groups is an important antecedent of many group outcomes but the role of group inputs and processes in building group trust has received little attention. We address this gap by examining the role of group diversity and group interactions in building group trust. Our results show that group trust is shaped by group-level factors over and above perceptions of team members trustworthiness. Our results suggest that the group interaction leads to group trust but this effect id qualified by diversity. Frequent interaction appears to make little difference for high diversity groups, but is critical for homogeneous groups. We further focused on the joint effects of conflict and group trust and found that in groups experiencing low levels of trust, cognitive conflict has a negative effect on group performance, while in groups experiencing high levels of group trust, cognitive conflict has a positive effect on group performance.",trust| conflict| group diversity
2220,,2|The Moderated Mediation Model of Trust & Team Performance in Sports: When Trust Consensus Matters,1|Merce Mach|U. of Barcelona||2|Elena Lvina|Saint Joseph's U.||,,"This study aims to contribute to existing literature by further unveiling the mechanism of how trust translates into team performance. We confront the assumption that group inputs are always perceived homogeneously by their members and consider within-group variability among group members ratings as a higher-level variable rather than a precondition for aggregation. We build a moderated mediation model and, using data collected from 709 athletes in 74 semi-professional basketball teams, confirm the importance of both the absolute and relative levels of trust within teams. We also emphasize the role of two distinct sources of trust: trust in fellow team members and trust in the leader; and contrast the predictive power of the two dimensions of trust: cognitive and affective trust. Contrary to our hypothesis, consensus in trust in teammates does not lead to better team performance, while consensus in trust in the coach through trust in teammates predicts future team performance. Our findings suggest that coaches need to ensure that as best possible every team member trust them. Furthermore, we find that cognitive trust in the coach, as compared to affective trust, plays the most critical role in the teams success. Based on these findings, we provide practical recommendations to practitioners.",trust consensus| team performance| interactive sports
2220,,3|Why would I trust them? How relational climates moderate the effect of social cynicism on team trust,1|Andranik Tumasjan|Technical U. Munich||2|Maria Strobel|TUM School of Management||,,"Relational climates refer to shared perceptions of individuals regarding the practices that affect interpersonal relationships. We build theory to examine how relational climates provide a context for the development of team trust from individual beliefs of team members. In particular, we focus on how different relational climates can either buffer or enhance the negative effect of individual social cynicism on team trust. Cross-level interactions of relational climates (i.e., communal sharing climate and equality matching climate) at the team level (N = 270) with social cynicism at the individual level (N = 1886) support our hypotheses, indicating that communal sharing climate buffers the negative effect of social cynicism on team trust, whereas equality matching climate enhances this adverse effect.",relational climates| trust| social cynicism
2220,,4|When Status Hierarchies Enhance Group Performance: The Moderating Role of Task Simplicity,1|Yeliz Cantimur|U. of Groningen||2|Floor Rink|U. of Groningen||3|Gerben van der Vegt|U. of Groningen||,,"Responding to recent calls, we developed and tested a contingency theory of status hierarchy steepness in work groups and group performance. In a field study of 73 work groups from Dutch and German organizations, we demonstrated that task simplicity is an important moderator of this group-level relationship. It was found that when groups carry out simple tasks, steeper status hierarchies enhance group performance by reducing the amount of conflict within these groups. Hierarchy steepness did not yield such clear performance or conflict effects in work groups that executed complex tasks. Our findings contribute to status research by demonstrating the task conditions under which steeper status hierarchies benefit group functioning and by showing a mechanism that is driving this effect. The implications of our results are discussed in light of status theories and related to organizational practices.",status hierarchy steepness| task simplicity| group performance
2221,,1|Which Fit Fits? The Effect of Two Types of Leadership-Culture Fit on Firm Performance.,1|Angelo J. Kinicki|Arizona State U.||2|Mel Fugate|Southern Methodist U.||3|Chad A. Hartnell|Georgia State U.||4|Patricia Corner|Auckland U. of Technology||,,This study examined whether organizational culture moderated the association between CEO task and relationship leadership and firm performance. We hypothesized that CEO leadership behavior that is complementary with the organizations culture is associated with higher levels of firm performance than supplementary leadership behavior. Results from a sample of 119 CEOs and 337 TMT members revealed that CEO task leadership and relationship leadership were positively associated with firm performance.  Findings also confirmed the complementary interaction between leadership and organizational culture. We discuss theoretical and practical implications and suggest directions for future research.,leadership| organizational culture| firm performance
2221,,2|From Agree to Disagree: The Financial Impact of Manager and Non-Manager Culture Dynamics,1|Levi R. G. Nieminen|Denison Consulting||2|Ia Ko|Denison Consulting||3|Lindsey M Kotrba|Denison Consulting||4|Daniel Denison|IMD||,,"The present study tested the effects of hierarchical subcultures on organizations financial performance. Past research has shown that distinct subcultures can and often do form among manager and non-manager segments of the organization, with potentially negative implications as these groups take on a countercultural form. However, no prior studies of which we are aware have systematically investigated the influence of manager and non-manager dissensus on organizational effectiveness outcomes, such as financial performance. Using polynomial regression with response surface modeling techniques, the present study examined the consequences of manager versus non-manager dissensus on the financial performance of 77 public companies. Results show that cultural dissensus has a negative impact on financial performance, particularly when managers and non-managers diverge in their perceptions of the involvement culture. Implications and future directions focus on the subcultural dynamics of organizations and their consequences for organizational effectiveness.",culture| performance| subculture
2221,,"3|Error Management Culture in Relation to Leadership Motivations, Behavior, and Individual Ascendancy",1|Todd J. Maurer|Georgia State U.||2|Michael Lippstreu|APTMetrics||,,"Based upon multi-source data collected in a longitudinal research design and analyzed via correlation, regression, and structural modeling, we found that an organizational culture that involves working constructively with errors and mistakes was associated with higher motivation to be a leader and with higher motivation to develop leadership capability among individual employees from across diverse occupations and organizations.  Error management culture further had indirect effects on key individual outcomes such as leadership behavior/performance as well as indices of ascendancy and career success (i.e. increased leadership responsibility and promotions).  We also found that motivation to develop leadership capability was a better predictor of leadership behavior and other success outcomes than motivation to lead.  These are novel and valuable contributions to the literature at a time when organizations are struggling to better understand challenges such as managing leadership development behavior and creating cultures that support innovation and growth among employees.",culture| error management| leadership
2221,,4|Can Low Top Management Team Cohesion Increase Employees' Turnover Intentions?,1|Simon B. De Jong|EADA Business School||2|Anneloes Raes|U. of St. Gallen||3|Heike Bruch|U. of St. Gallen||,,"This study investigates whether low cohesion within an organization's Top Management Team (TMT) can have a negative impact on the aggregated turnover intentions of employees, via two mechanisms. First, since low TMT cohesion presents a non-social and uninspiring leadership role model, such behavior may reduce the transformational leadership of managers. Second, when employees become disappointed and frustrated by low TMT cohesion, a negative and corrosive atmosphere may arise across the organization through contagion. Analyses of a dataset of 19.212 respondents from 101 organizations support these expectations. The results also show that managers can reduce the detrimental effects of a corrosive atmosphere on employee turnover intentions through transformational leadership. By demonstrating the above this study provides  new insights into the wide-ranging, and potentially detrimental, impact which TMTs can have on their organization.",top management team cohesion| turnover intentions among employees| transformational leadership
2222,,1|Do Interviewers Sell Themselves Short? The Effect of Selling Orientation on Interviewers Judgments,1|Jennifer Carson Marr|Georgia Institute of Technology||2|Dan Cable|London Business School||,,"When meeting with job applicants, interviewers sometimes adopt a selling orientation where they focus on attracting the candidate to the organization.  We suggest that a selling orientation interferes with interviewers abilities to accurately judge applicants and predict their future behavior.  Results from two field studies confirm that increased selling focus reduces the extent to which interviewers judgments predict applicants subsequent behaviors.  Specifically, when selling orientation is low, interviewers ratings of applicants core self-evaluations significantly predict applicants future citizenship behaviors, value congruence, and success.  When selling orientation is high, interviewers judgments no longer predict applicant outcomes.  These results suggest that while dispositional inference may be an automatic process, it can only be based on the information that our motivations permit us to observe and encode.",perception| selection| recruiting
2222,,2|Fundamental social goals and the attractiveness bias in personnel decision making,1|Sunyoung Lee|London Business School||2|Madan M. Pillutla|London Business School||3|Stefan Thau|London Business School||,,"It has been assumed that physically attractive others are inevitably and universally preferred in interpersonal decision making, but empirical results have been mixed. The present research, drawing upon the fundamental motives framework, looks at the various social goals (mating-, competition-, and coalition-goals) embedded in the context of decision making as a key boundary condition that differently predicts the relationship between attractiveness and interpersonal preference. Results of two studies supported our overarching hypothesis on the different effects of discrete social goals on the attractiveness bias in hiring decisions. Moreover, Study 2 showed that the effects of participant social goal, target sex-type, and target attractiveness on hiring intention were mediated by  perceivers threat/instrumantality perception of targets. Theoretical and organizational implications are discussed.",personnel decision making| fundamental social goals| divergence of attractiveness bias
2222,,3|Employee regulatory focus as predictors and moderators in explaining motivational states,1|Chongxin Yu|U. of New South Wales||2|Stephen J. Frenkel|U. of New South Wales||,,"We argue that self-regulatory focus is useful in predicting two different employee motivational states. Strength of promotion focus is associated with work engagement, and strength of prevention focus is associated with felt obligation to the work unit. Further, we propose that the two regulatory foci moderate the effects of two types of employee perceptions -- perceived job challenge and supervisor expectation of individual employee performance -- on engagement and obligation to the work unit. Specifically, promotion focus moderates the relationship between perceived job challenge and work engagement, whereas prevention focus moderates the effect of perceived supervisor expectation on felt obligation to the work unit. Empirical support for these hypotheses is found across two studies and theoretical and practical implications of our findings are highlighted.",regulatory focus| work engagement| felt obligation
2222,,4|Self-Regulation during Job Search: Different Roles of Employment and Behavior Self-Efficacy,1|Songqi Liu|Pennsylvania State U.||2|Junqi Shi|Peking U.||3|Yujie Zhan|Wilfrid Laurier U.||4|Le Zhou|U. of Florida||5|Weichun Zhu|Pennsylvania State U.||,,"Adopting a dynamic self-regulatory perspective, the current study examined within-person pathways leading to job search behaviors and job offers. Specifically, conceptualizing job search behaviors as guided by employment goal and its sub-goal (i.e., job search behavior goal), we differentiated employment self-efficacy from job search behavior self-efficacy. The data showed that higher levels of perceived job search progress could lead to more frequent job search behaviors through enhancing job search behavior self-efficacy. Meanwhile, higher levels of perceived job search progress could also lead to less frequent job search behaviors through elevating employment self-efficacy. These findings were discussed in terms of theoretical and practical implications.",job search| self-regulation| self-efficacy
2223,,1|An Empirical Investigation of Processes Linking Core Self-Evaluations and Performance,1|Samuel Aryee|King's College London||2|Reuben Mondejar|City U. of Hong Kong||3|Chris WL Chu|U. of Surrey||,,"This study proposed and examined a model of the processes linking core self-evaluations (CSE) and the performance outcomes of voice and interpersonal helping. Data were obtained from employees and their supervisors (N = 453) drawn from four service sector organizations in two provinces in China. Hierarchical linear modeling results revealed that work engagement fully mediated the influence of CSE on these two performance outcomes. Furthermore, psychological safety moderated the CSE-voice relationship whereas perspective taking fully mediated the CSE-interpersonal helping relationship. In general, high CSE individuals engage in voice when they perceive the work environment to be psychologically safe and in interpersonal helping when they are high in perspective taking.",core self-evaluations| interpersonal helping| voice
2223,,2|Never Too Much: Curvilinear Relation between Empowering Leadership and Task Performance,1|Minyoung Cheong|Seoul National U.||2|Soojin Lee|Seoul National U.||,,"This study examined a curvilinear relation between empowering leadership and subordinates!- task performance. Our result showed that the positive effect of empowering leadership on task performance became negative after some point (inverted U-shape). This result supports that the !degTMGT (Too-Much-of-a-Good-Thing) effect!+- is also applied to the area of empowering leadership. In addition, we investigated the moderating effect of learning goal orientation in this curvilinear relationship.Theoretical and practical implications are discussed.",empowering leadership| task performance| curvilinear relationship
2223,,"3|Who are the High Achievers at Work? Motivational Climate, Goal Orientation Profiles and Performance",1|Christina G. L. Nerstad|BI Norwegian Business School||2|Astrid M. Richardsen|BI Norwegian Business School||3|Glyn C. Roberts|Norwegian U. of Sport Science||,,"Drawing on research from other domains of achievement (i.e., education and sports), organizational scholars have emphasized the relevance of goal orientation profiles (i.e., meaning that employees can be simultaneously high and/or low on the dimensions of goal orientation). However, there exists no empirical evidence from work settings to support this. In addition, the influence of the interplay between goal orientation profiles and the perceived motivational climate (i.e., a performance- and mastery climate) in predicting work performance is non-existent. Based on a sample of 1081 engineers and technologists, our results suggest that four different goal orientation profiles exist. The high mastery/high performance goal orientation profile represents the high achievers within the workforce in terms of work performance. The results also indicate that a mastery climate is more beneficial than a performance climate in predicting higher work performance. Additionally, the results indicate support for an interplay between the motivational climate and goal orientation profiles in predicting work performance. Our findings suggest that a mastery climate should be encouraged at work in order to increase work performance. The practical implications of these findings and directions for future research are presented.",goal orientation profiles| motivational climate| work performance
2224,,1|Climate for Diversity: Antecedents and Outcomes,"1|Monisha Nag|U. of Maryland, College Park||2|Cheri Ostroff|U. of Maryland||",,"A growing body of research has begun to investigate the diversity climate, showing relationships between diversity climate and both individual level and unit level outcomes. However, studies of the antecedents of climate perceptions are rare. We examined antecedents and outcomes of individuals psychological perceptions of climate for diversity in an effort to expand the nomological network. The extent to which individuals are exposed to diversity and the extent to which they receive information regarding diversity from the organization from various types of media sources were purported to relate to their perceptions of climate for diversity which, in turn, were proposed to be related to their racial understanding, sense of belonging, ethnic identity, and performance. Further, individuals race was purported to moderate these. Hypotheses were tested in two university samples of 871 newcomers and 688 incumbents, which allowed for replicating the study. Overall, the results supported the proposed model. Individuals psychological perceptions of climate for diversity partially mediated the relationships between exposure to diversity and outcomes, and between receipt of diversity information and outcomes. However, moderation of the antecedent-climate perceptions-outcomes relationships by race was weak. Implications and future directions are discussed.",climate for diversity| media| race
2224,,2|The Consequences of Confronting Prejudice for Minority-Majority Workplace Interactions,1|Aneeta Rattan|Stanford U.||2|Carol S. Dweck|Stanford U.||,,"Facing expressions of bias in the workplace can lead targets of prejudice to experience negative affect and even to disengage. Is it inevitable that targets experience these negative consequences, tainting what might otherwise have been a positive workplace environment? We propose that, despite its negative connotations, the act of confronting an expression of prejudice may actually benefit targets otherwise negative impressions following an experience with explicit bias in the workplace. We hypothesize, however, that this will be the case only among targets of prejudice who believe others can change (i.e., who hold an incremental theory), as opposed to those who believe that others cannot change (i.e., who hold an entity theory). Across three studies, we examined entity and incremental theorists expectations of what would follow from confronting an expression of bias vs. not. Study 1 elicited a national sample of African American adults retrospective accounts of bias in the workplace while Studies 2-3 used a hypothetical workplace scenario to expose participants to evidence of someone who had expressed bias either remaining the same or changing over time. Across these studies, even when entity and incremental theorists enacted the same (actual or anticipated) confronting behavior, only incremental theorists viewed this behavior as yielding more positive consequences. These results suggest that implicit theories play a central role in targets perceptions of the consequences of confronting and present the novel implication that the confronting of prejudice may actually serve to help repair workplace relations between targets and the communicator of bias.",workplace diversity| prejudice| intergroup interactions
2224,,3|Inventing Racist Roads Not Taken: The Licensing Effect of Immoral Counterfactual Behaviors,1|Daniel A. Effron|Northwestern U.||2|Dale Miller|Stanford U.||3|Benoit Monin|Stanford U.||,,"Six experiments examined how people strategically use thoughts of foregone misdeeds to regulate their moral behavior.  We tested the hypothesis that people made to feel insecure about their morality will exaggerate the existence of immoral alternatives to their prior behavior. Supporting this hypothesis, White participants whose security in their identity as a non-racist had been threatened remembered a prior task as having afforded more racist alternatives to their behavior than did those not so threatened.  This distortion of the past involved overestimating the number of Black individuals they had encountered on the prior task (Study 1), and exaggerating how stereotypically Black specific individuals had looked (Studies 2 and 3).  Follow-up studies found that when White participants could point to racist alternatives to their past actions, they felt they had obtained more evidence of their morality (Study 4), they expressed less racial sensitivity (Study 5), and they were more likely express preferences about employment and allocating money that favored Whites at the expense of Blacks (Study 6).  We discuss implications for moral behavior in organizations, the motivated rewriting of moral history, and how the life unlived can liberate people to lead the life they want.",morality| ethics| racial prejudice
2224,,4|Respect in Organizations,1|Kristie M Rogers|Arizona State U.||2|Blake E. Ashforth|Arizona State U.||,,"Research suggests that organizational members highly prize respect but rarely report adequately receiving it. With the organizational context in mind, we provide a representative definition of respect and distinguish between two types of respect: ""generalized"" and ""personalized."" We suggest that generalized respect communicates a genuine valuing of all employees, addressing a person's need for belonging. We further suggest that personalized respect is based on individuating information and therefore is more relevant to meeting the need for positive reputation. We first discuss generalized respect as a shared property of the collective, then move on to  propose a social model explaining the interpersonal dynamics by which personalized respect is assigned, sent, and received, and how the resulting social validation fosters positive outcomes of respect identified in previous research.",respect| social processes| social validation
2225,,"1|The organization, the work group and you: A tripartite socialization model","1|Lucas Dufour|GSCM, Montpellier Business School||2|Meena Andiappan|GSCM, Montpellier Business School||",,"An extensive literature has already studied the socialization process. Nevertheless, most of the theoretical models developed so far, either did not consider the socialization process as interactive enough or did not distinguish the organization from the work group. This article proposes then a new theoretical model called the expectation fit model that considers that socialization succeeds when the newcomer accepts the non-negotiable expectations of both the organization and the work group. Moreover, this dynamic model conceives socialization as a process built gradually by reducing the gaps between the three actors of the socialization through negotiation. This model was built based on interviews of high school educated young newcomers -that are considered by their managers as the most difficult population to socialize- and on interviews of their colleagues and supervisors.",socialization| work group| high-school educated
2225,,"2|Newcomer turnover thoughts: the effect of social information, emotions and social resources",1|Maria Tomprou|Carnegie Mellon U.||,,"This study extends theory and research by examining the relationships among social information acquisition, positive emotional arousal, turnover intentions and social resources (LMX, TMX, and mentoring). We tested our hypotheses using a sample of 128 newcomers, whose psychological well-being was also assessed when they were job seekers. Results demonstrate that positive emotional arousal mediates the relationship between employer promises (as one type of social information) and turnover intentions; and that social cues (as a second type of social information) mediate partially the relationship between positive emotional arousal and turnover intentions. Also, contrary to our hypotheses, social resources appear to be less important during organizational socialization than theorized. Theoretical and managerial implications are discussed. Key-words: emotions, social information, newcomer, social resources.",emotions| newcomer| social information
2225,,3|On becoming (un)committed: A taxonomy and test of newcomer on-boarding scenarios,1|Omar N. Solinger|VU U. Amsterdam||2|Woody Van Olffen|RSM Erasmus U.||3|Robert A. Roe|Maastricht U.||,,"How does the bond between the newcomer and the organization develop over time? Process research on temporal patterns of  newcomer's early commitment formation has been extremely scarce because theory and appropriate longitudinal research designs in this area are lacking. From extant theorizing we extract three process-theoretical accounts (i.e., scenarios)  regarding how the newcomer adjustment process evolves over time: Learning-to-love, Honeymoon-hangover, and Perfect-/Partial-/Mismatching. We argue that these scenarios, rather than being universal, apply to different individuals in function of socialization conditions. Further, these different scenarios are empirically verified by examining their naturally occurring trajectory families, displaying strengthening, weakening, or stabilizing trajectories of the employee-organization linkage. We verify our taxonomy in a sample of 72 PhD graduates, whose organizational commitment history was recorded in their first 25 consecutive weeks of new employment.",process| socialization| organizational commitment
2225,,4|How Newcomers Form their Psychological Contracts during Organizational Socialization,1|Kyung Min Kim|Korea U.||2|Hyoung Koo Moon|Korea U.||,,"This study investigated how newcomers form their psychological contract during organizational socialization, from a !(r)sensemaking!- perspective. We proposed a new theoretical model of the psychological contract formation which consists of the belief-driven sensemaking (occurring by the perception of organizational messages) and the action-driven sensemaking (occurring by the perception of actual inducements and contributions). Taking a longitudinal approach, 253 newcomers from various organizations participated in two surveys separated by a 12-week interval. The results showed that newcomers utilized !(r)belief-driven!- sensemaking as well as !(r)action-driven!- sensemaking for promise making. The more organizational messages newcomers perceived, the more promises they perceived. Additionally, perceived inducements/contributions were positively related to perceived promises. In particular, from a belief-driven sensemaking standpoint, institutionalized socialization tactics and relational leader behaviors were found to show a positive relationship with perceived organizational messages, while showing indirect effects on perceived promises. Also, a significant interaction between the two processes was found, such that when the organizational messages and the actual experiences of inducements/contributions were well matched, the influence of the organizational messages on perceived promises was much stronger. The main contribution of this study is that it proposes a new theoretical model about a newcomers!- formation process of the psychological contract and empirically tests it. The results provide us with a new approach to intentionally shape and effectively manage newcomers!- psychological contracts. Theoretical and practical implications are discussed with suggestions of future research.",psychological contract| sense making| socialization tactics
2226,,1|Differentiated Transformational Leadership and Leader Performance: Examine Curvilinear Effects,1|Zhen Zhang|Arizona State U.||2|Mo Wang|U. of Florida||3|Amanda Christensen|Arizona State U.||4|John W. Fleenor|Center for Creative Leadership||,,"Drawing upon theory and research on leader differentiation and justice climate, we hypothesize and test an inverted U-shaped relationship between a leader's differentiated individual-focused transformational leadership (DITL, the degree to which a leader exhibits varying levels of transformational leadership behaviors to different followers) and leader performance. Results based on followers' and higher-level supervisors' ratings on 2176 U.S. managers indicate that at the low-to-moderate range, DITL is positively related to leader performance but this relationship becomes negative as DITL reaches the high range. In addition, the leader's group-focused transformational leadership has a positive indirect effect on leader performance via group's overall justice climate. Importantly, justice climate helps to connect group-focused leadership to DITL such that justice climate moderates the inverted U-shaped relationship between DITL and leader performance.  This curvilinear relationship is more pronounced when justice climate is high as opposed to low. These findings shed important light on the critical balance leaders have to strike using the differentiation approach and the average-style approach.",differentiated leadership| transformational leadership| justice climate
2226,,2|The neuropsychological antecedents of transformational leadership,1|Kanchna Ramchandran|U. of Iowa||2|Daniel Tranel|U. of Iowa||,,"Decision-making has received scant attention in the context of transformational leadership, which has emerged as a dominant force in leadership theory with an emphasis on socio-affective domains. Behavioral decision theory and neuroscience provide compelling arguments to examine its decision-making antecedents, by centralizing the integration of affective and cognitive processes in ecologically adaptive and evolutionarily successful decision-making that may be key to transformational leadership. This research effort combines multiple theoretical lenses to offer an alternative, neuropsychological profile of effective transformational leadership in the context of decision-making, by proposing prefrontal brain processes as a key individual differences component. One hundred and five corporate leaders were assessed on classic, scientific and clinically valid neuropsychological indices of decision-making and executive control (attention monitoring and cognitive control) that discretely measure the function of the main neural systems in the prefrontal cortex. The interaction of decision-making with executive control mechanisms, incrementally predicted transformational leadership above and beyond the extant antecedents of extraversion and general mental ability. This broadens our knowledge base  by empirically indicating that transformational leadership is predicted by stable decision-making and competence in flexible thinking: in inferring rules, managing goal hierarchies and shifting temporal (now/later) and conceptual(abstract/concrete) contingencies. These neuropsychological results also indicate a biological substrate (in the role of distinct, independent, yet interacting neural subsystems in the pre-frontal cortex) that may underlie these antecedents. To conclude, neuroscience has the potential to specify the neural subsystems that underlie leadership effectiveness; and to provide robust, enhanced measurement of this effectiveness, in comparison to the more global constructs of personality and GMA available in the literature thus far. This cross-disciplinary initiative thus has the potential to offer biomarkers and metrics of leadership that further not only our foundational knowledge of organizational behavior, but also be applied in management practice.",decision-making| leadership| neuroscience
2226,,"3|Unpacking the ""black box"": Alternative mechanisms of transformational leadership effects",1|Qing Lu|Hong Kong Polytechnic U.||2|Yonghong Liu|U. of Miami||3|Xu Huang|Hong Kong Polytechnic U.||4|Chester A. Schriesheim|U. of Miami||,,"Using bootstrapping, we examined the relative predictive power of three major mechanisms that may underlie the relationship between transformational leadership and subordinates work performance. Based on data collected from two independent samples in China, we found that value identification, social exchange, and intrinsic motivation are three parallel mechanisms that operate to impart the effects of transformational leadership on subordinates task performance and organizational citizenship behavior (OCB). Pairwise comparisons of their indirect effects indicated that the three mechanisms were equally important and that none could be downplayed. Implications for theory and practice are discussed.",transformational leadership
2226,,4|Are Transformational Leaders Always the Most Successful Bosses for All Followers?,1|Gang Wang|U. of Idaho||2|In-Sue Oh|Virginia Commonwealth U.||,,"Prior research has shown that transformational leadership was positively associated with follower job performance. However, the boundary conditions of this positive link have gained a little research attention. Drawing upon substitutes-for-leadership theory and trait activation theory, we predicted that transformational leadership might interact with follower Conscientiousness in two competing ways. Results of the study provided support for the interaction pattern based on substitutes-for-leadership theory, such that transformational leadership had a significantly stronger relationship with follower job performance among follows low in Conscientiousness than among followers high in Conscientiousness.",transformational leadership| personality| performance
2227,,1|Please Accept My Sincerest Apologies: Examining Follower Reactions to Leader Apology,1|Tessa E. Basford|George Washington U.||2|Lynn   Offermann|George Washington U.||,,"Recognizing gaps in our present understanding of leaders apologies, this paper informs research and practice by studying follower reactions to leader apology.  In particular, this investigation adds insight into how followers appraise leaders apologies and how these perceptions impact their attributions of leadership (i.e., humility, transformational leadership), forgiveness, and important work-related outcomes (i.e., trust, satisfaction, relationship quality, organizational commitment).  Contributing to empirical knowledge on this topic offers practical value for leaders seeking to present themselves in ways that will generate favorable follower attributions and reactions following a transgression.",apology| leadership| followership
2227,,2|The Effect of Attributed Leader Motives on Employee Turnover and Productivity,"1|Bradley Paul Owens|State U. of New York, Buffalo||2|Daniel Scott DeRue|U. of Michigan||3|Susan J. Ashford|U. of Michigan||",,"Behavioral theories of leadership depict follower motivation, satisfaction and performance as a function of leader behavior. In this paper, we shift the theoretical focus of attention from the leader's behavior to the motives attributed to those behaviors. In particular, we develop and test a theory depicting the moderating role of employees' attributions of motives to leaders behaviors (whether they are seen as based on prosocial or instrumental motives) predicting employee outcomes. In a sample of 409 employees and 57 leaders within a large health services organization, we find that transformational leadership behaviors (TFL) reduce employee voluntary turnover only when followers attribute prosocial motives to the leader's behavior, and that this contingency effect is mediated by follower job satisfaction. Contrary to our expectation, we find that TFL enhances employee productivity when employees attribute more instrumental motives to the leader's behavior. We discuss the implications of this research for behavioral theories of leadership and outline an agenda for future research on the role of motive attributions in the leadership process.",transformational leadership| motive attribution| turnover
2227,,3|Follower Motive Compatible Leadership: When Individual Consideration Meets the Affiliation Motive,1|Hugo Martin Kehr|Technical U. Munich||2|Friederike Xenia Gerstenberg|TUM School of Management||3|Juergen   Weibler|U. of Hagen||,,"Two studies examined the notion that charisma depends on compatibility of a leaders leadership behaviors with her followers' motives. In line with predictions, Study 1, a cross-sectional field study involving 176 participants, demonstrated that charisma is significantly associated with compatibility of a followers motives and her leaders transformational leadership behaviors. Charisma, in turn, fully mediated subsequent follower effects. Differential analyses revealed that the degree of fit between the leaders use of individual consideration and the size of her followers affiliation motive was particularly important in predicting charisma. Study 2 replicated and corroborated this initially unexpected finding in a controlled experiment involving 96 participants. Results show that followers high on the affiliation motive were significantly more likely to perceive their leaders to be charismatic if leaders used individual consideration rather than alternative leadership behaviors. The theoretical and practical implications of the findings are discussed.",charisma| motive compatibility| transformational leadership
2227,,4|A Part but Apart from Leadership: A Conceptual Synthesis of the Field of Followership,"1|Susanna Tram|U. of California, Riverside||2|Thomas Sy|U. of California, Riverside||3|Elliott T Kruse|U. of California, Riverside||",,"Many researchers have argued that the organizational field has focused on the area of leadership at the expense and neglect of research on the area of followership. This paper provides a conceptual synthesis of followership theory to date. First, we define followership and then provide a brief history on followership as a concept. We also clarify the two key differences between implicit and explicit theories of followership. We posit implicit followership theories are lay, naive, commonsense theories individuals hold that tend to be outside of ones active awareness. Conversely, we posit explicit followership theories are formal, espoused theories that tend to be within ones active awareness. Following this, we categorize past followership research as either an implicit or explicit theory and summarize the studies. Lastly, we suggest future research directions for this growing area.",followership| leadership| review
2228,,1|Culture and Proactive Behavior: How Perceived Values of Proactive Behavior Mediate the Relationship?,1|Kan Ouyang|Hong Kong Polytechnic U.||2|Wing Lam|Hong Kong Polytechnic U.||3|Ziguang Chen|City U. of Hong Kong||,,"We investigated the relationship between cultural orientation (tolerance for ambiguity, psychological collectivism, and power distance) and proactive behavior (feedback-seeking behavior, voice, and rational issue selling) and explored the mediating effect of the perceived values of proactive behavior (perceived performance and image value) on this relationship. Using a sample of 362 supervisor-subordinate dyads (214 dyads from Hong Kong and 148 dyads from the U.S.), we found tolerance of ambiguity to be positively related to the perceived image value of proactive behavior, that psychological collectivism is positively related to both the perceived performance and image value of proactive behavior, and that power distance is negatively related to the perceived performance value of proactive behavior and positively related to the perceived image value of proactive behavior. In addition, the perceived performance value of proactive behavior is negatively related to feedback-seeking behavior, whereas the image value of proactive behavior is positively related to feedback-seeking behavior but negatively related to voice and rational issue selling. Furthermore, the findings indicated that the perceived performance and image value of proactive behavior mediates (partially or fully) the relationship between cultural orientation and individual proactive behavior. The discussion and implications are also presented.",cultural orientations| perceived values of proactive behavior| proactive behavior
